,"DATE","TIME","CLOSE","HIGH","LOW","OPEN","VOLUME"
2456,"2017-01-31","16:52:00","9.142000000000001","9.142999999999999","9.142000000000001","9.142999999999999","1708.0"
2457,"2017-01-31","16:53:00","9.142000000000001","9.142000000000001","9.142000000000001","9.142000000000001","745.0"
2458,"2017-01-31","16:54:00","9.135","9.138","9.135","9.138","2422.0"
2459,"2017-01-31","16:55:00","9.124","9.134","9.121","9.134","27597.0"
2460,"2017-01-31","16:56:00","9.14","9.14","9.121","9.123","8851.0"
2461,"2017-01-31","16:57:00","9.14","9.14","9.134","9.136000000000001","3095.0"
2462,"2017-01-31","16:58:00","9.147","9.15","9.14","9.14","10197.0"
2463,"2017-01-31","16:59:00","9.146","9.146","9.14","9.14","1664.0"
2464,"2017-01-31","17:00:00","9.141","9.141","9.137","9.14","7984.0"
2465,"2017-01-31","17:01:00","9.14","9.142999999999999","9.14","9.14","1852.0"
2466,"2017-01-31","17:02:00","9.139","9.14","9.136000000000001","9.14","2918.0"
2467,"2017-01-31","17:03:00","9.141","9.141","9.136000000000001","9.136000000000001","3887.0"
2468,"2017-01-31","17:04:00","9.157","9.158","9.141","9.141","5485.0"
2469,"2017-01-31","17:05:00","9.164","9.164","9.164","9.164","3122.0"
2470,"2017-01-31","17:06:00","9.161","9.166","9.161","9.164","4947.0"
2471,"2017-01-31","17:07:00","9.161","9.164","9.16","9.16","6268.0"
2472,"2017-01-31","17:08:00","9.158","9.16","9.156","9.16","3368.0"
2473,"2017-01-31","17:09:00","9.152000000000001","9.152000000000001","9.152000000000001","9.152000000000001","874.0"
2474,"2017-01-31","17:10:00","9.142999999999999","9.142999999999999","9.142999999999999","9.142999999999999","1118.0"
2475,"2017-01-31","17:11:00","9.145","9.152000000000001","9.145","9.152000000000001","683.0"
2476,"2017-01-31","17:12:00","9.161","9.161","9.145","9.145","12142.0"
2477,"2017-01-31","17:13:00","9.161","9.161","9.161","9.161","621.0"
2478,"2017-01-31","17:14:00","9.183","9.193","9.16","9.161","18475.0"
2479,"2017-01-31","17:15:00","9.192","9.192","9.183","9.183","3449.0"
2480,"2017-01-31","17:16:00","9.187000000000001","9.187000000000001","9.187000000000001","9.187000000000001","932.0"
2481,"2017-01-31","17:17:00","9.185","9.191","9.185","9.187000000000001","4873.0"
2482,"2017-01-31","17:18:00","9.18","9.185","9.18","9.185","1737.0"
2483,"2017-01-31","17:19:00","9.179","9.18","9.179","9.179","6069.0"
2484,"2017-01-31","17:20:00","9.18","9.18","9.177999999999999","9.177999999999999","5104.0"
2485,"2017-01-31","17:21:00","9.177999999999999","9.18","9.177999999999999","9.18","2860.0"
2486,"2017-01-31","17:22:00","9.177999999999999","9.179","9.177999999999999","9.179","1163.0"
2487,"2017-01-31","17:23:00","9.172","9.177","9.172","9.177","3216.0"
2488,"2017-01-31","17:24:00","9.18","9.18","9.176","9.176","14055.0"
2489,"2017-01-31","17:25:00","9.19","9.19","9.181000000000001","9.181000000000001","4365.0"
2490,"2017-01-31","17:26:00","9.189","9.195","9.189","9.195","11539.0"
2491,"2017-01-31","17:27:00","9.19","9.19","9.187999999999999","9.189","9799.0"
2492,"2017-01-31","17:28:00","9.18","9.191","9.18","9.191","4398.0"
2493,"2017-01-31","17:29:00","9.169","9.18","9.167","9.174","1961.0"
2494,"2017-01-31","17:30:00","9.162","9.17","9.162","9.169","4660.0"
2495,"2017-01-31","17:36:00","9.12","9.12","9.12","9.12","735130.0"
2496,"2017-01-31","17:36:00","9.35","9.363","9.2","9.2","112812.0"
2497,"2017-02-01","09:02:00","9.318","9.365","9.318","9.365","1924.0"
2498,"2017-02-01","09:03:00","9.32","9.327","9.32","9.327","1080.0"
2499,"2017-02-01","09:04:00","9.35","9.35","9.34","9.34","21784.0"
2500,"2017-02-01","09:05:00","9.35","9.38","9.35","9.35","6306.0"
2501,"2017-02-01","09:06:00","9.338","9.35","9.334","9.35","11053.0"
2502,"2017-02-01","09:07:00","9.279","9.34","9.259","9.339","21011.0"
2503,"2017-02-01","09:08:00","9.267000000000001","9.296","9.261000000000001","9.296","4293.0"
2504,"2017-02-01","09:09:00","9.293","9.293","9.269","9.27","2282.0"
2505,"2017-02-01","09:10:00","9.304","9.304","9.295","9.295","3659.0"
2506,"2017-02-01","09:11:00","9.282","9.312999999999999","9.282","9.301","7316.0"
2507,"2017-02-01","09:12:00","9.299","9.299","9.299","9.299","2173.0"
2508,"2017-02-01","09:14:00","9.271","9.299","9.271","9.299","27452.0"
2509,"2017-02-01","09:15:00","9.277999999999999","9.277999999999999","9.267000000000001","9.27","4022.0"
2510,"2017-02-01","09:16:00","9.264","9.264","9.26","9.263","3472.0"
2511,"2017-02-01","09:17:00","9.277999999999999","9.279","9.264","9.264","2590.0"
2512,"2017-02-01","09:18:00","9.27","9.277999999999999","9.27","9.277999999999999","14536.0"
2513,"2017-02-01","09:19:00","9.281","9.282","9.27","9.277000000000001","10187.0"
2514,"2017-02-01","09:20:00","9.29","9.293","9.281","9.281","9394.0"
2515,"2017-02-01","09:21:00","9.296","9.296","9.29","9.29","4999.0"
2516,"2017-02-01","09:22:00","9.316","9.324","9.296","9.296","6806.0"
2517,"2017-02-01","09:24:00","9.324","9.324","9.315","9.315","2891.0"
2518,"2017-02-01","09:25:00","9.32","9.321","9.309","9.321","4863.0"
2519,"2017-02-01","09:26:00","9.33","9.33","9.32","9.32","3997.0"
2520,"2017-02-01","09:27:00","9.353","9.365","9.326","9.326","40928.0"
2521,"2017-02-01","09:28:00","9.352","9.357000000000001","9.352","9.357000000000001","4052.0"
2522,"2017-02-01","09:29:00","9.35","9.353","9.35","9.352","5018.0"
2523,"2017-02-01","09:30:00","9.37","9.37","9.35","9.35","9147.0"
2524,"2017-02-01","09:31:00","9.367","9.374","9.367","9.37","4560.0"
2525,"2017-02-01","09:32:00","9.391","9.391","9.368","9.375","9586.0"
2526,"2017-02-01","09:33:00","9.398","9.398","9.385","9.385","5578.0"
2527,"2017-02-01","09:34:00","9.398","9.405","9.397","9.399","13025.0"
2528,"2017-02-01","09:35:00","9.381","9.392999999999999","9.374","9.392000000000001","7098.0"
2529,"2017-02-01","09:36:00","9.385","9.385","9.377","9.377","232.0"
2530,"2017-02-01","09:37:00","9.378","9.378","9.377","9.377","1380.0"
2531,"2017-02-01","09:38:00","9.37","9.374","9.366","9.374","4187.0"
2532,"2017-02-01","09:39:00","9.365","9.373","9.365","9.373","467.0"
2533,"2017-02-01","09:40:00","9.372","9.38","9.372","9.373","10235.0"
2534,"2017-02-01","09:41:00","9.37","9.38","9.367","9.38","3401.0"
2535,"2017-02-01","09:42:00","9.369","9.376","9.369","9.37","6542.0"
2536,"2017-02-01","09:43:00","9.368","9.369","9.368","9.369","1603.0"
2537,"2017-02-01","09:44:00","9.374","9.382","9.374","9.375","6344.0"
2538,"2017-02-01","09:45:00","9.356","9.374","9.351","9.374","14965.0"
2539,"2017-02-01","09:49:00","9.357999999999999","9.359","9.357000000000001","9.357999999999999","6106.0"
2540,"2017-02-01","09:50:00","9.354","9.354","9.354","9.354","32.0"
2541,"2017-02-01","09:51:00","9.356","9.36","9.354","9.354","2387.0"
2542,"2017-02-01","09:52:00","9.353","9.356","9.353","9.356","1338.0"
2543,"2017-02-01","09:53:00","9.347999999999999","9.351","9.347999999999999","9.351","881.0"
2544,"2017-02-01","09:58:00","9.357000000000001","9.357000000000001","9.357000000000001","9.357000000000001","4647.0"
2545,"2017-02-01","09:59:00","9.353","9.353","9.342","9.346","2910.0"
2546,"2017-02-01","10:00:00","9.347999999999999","9.349","9.336","9.343","13298.0"
2547,"2017-02-01","10:02:00","9.338","9.338","9.337","9.337","976.0"
2548,"2017-02-01","10:03:00","9.345","9.345","9.339","9.34","1668.0"
2549,"2017-02-01","10:04:00","9.34","9.34","9.34","9.34","6.0"
2550,"2017-02-01","10:06:00","9.347000000000001","9.347000000000001","9.34","9.347000000000001","2807.0"
2551,"2017-02-01","10:07:00","9.35","9.35","9.34","9.34","6464.0"
2552,"2017-02-01","10:08:00","9.363","9.363","9.352","9.352","3901.0"
2553,"2017-02-01","10:09:00","9.366","9.375","9.352","9.361","12075.0"
2554,"2017-02-01","10:10:00","9.379","9.379","9.363999999999999","9.366","5476.0"
2555,"2017-02-01","10:11:00","9.376","9.383","9.37","9.374","9164.0"
2556,"2017-02-01","10:12:00","9.367","9.367","9.367","9.367","73.0"
2557,"2017-02-01","10:13:00","9.362","9.367","9.362","9.367","1127.0"
2558,"2017-02-01","10:14:00","9.361","9.361","9.361","9.361","200.0"
2559,"2017-02-01","10:15:00","9.36","9.361","9.36","9.361","1860.0"
2560,"2017-02-01","10:16:00","9.351","9.351","9.351","9.351","400.0"
2561,"2017-02-01","10:17:00","9.347000000000001","9.352","9.347000000000001","9.352","1325.0"
2562,"2017-02-01","10:18:00","9.339","9.347999999999999","9.339","9.341000000000001","2439.0"
2563,"2017-02-01","10:19:00","9.336","9.338","9.336","9.338","564.0"
2564,"2017-02-01","10:20:00","9.357000000000001","9.357000000000001","9.332","9.332","12466.0"
2565,"2017-02-01","10:21:00","9.349","9.353","9.349","9.353","2073.0"
2566,"2017-02-01","10:22:00","9.347999999999999","9.351","9.34","9.351","2154.0"
2567,"2017-02-01","10:23:00","9.354","9.357999999999999","9.344","9.344","11339.0"
2568,"2017-02-01","10:24:00","9.375","9.375","9.349","9.353","13841.0"
2569,"2017-02-01","10:25:00","9.366","9.368","9.362","9.368","2303.0"
2570,"2017-02-01","10:26:00","9.363","9.363","9.363","9.363","1820.0"
2571,"2017-02-01","10:27:00","9.369","9.374","9.363999999999999","9.363999999999999","6990.0"
2572,"2017-02-01","10:28:00","9.36","9.367","9.36","9.367","1646.0"
2573,"2017-02-01","10:30:00","9.344","9.35","9.344","9.35","1860.0"
2574,"2017-02-01","10:31:00","9.337","9.343","9.337","9.341000000000001","6456.0"
2575,"2017-02-01","10:32:00","9.334","9.334","9.334","9.334","1168.0"
2576,"2017-02-01","10:33:00","9.343","9.343","9.34","9.34","2183.0"
2577,"2017-02-01","10:34:00","9.345","9.345","9.339","9.34","3178.0"
2578,"2017-02-01","10:35:00","9.334","9.342","9.334","9.34","1890.0"
2579,"2017-02-01","10:36:00","9.335","9.335","9.333","9.333","5323.0"
2580,"2017-02-01","10:37:00","9.336","9.336","9.332","9.333","7205.0"
2581,"2017-02-01","10:38:00","9.33","9.33","9.33","9.33","687.0"
2582,"2017-02-01","10:39:00","9.316","9.326","9.316","9.326","1480.0"
2583,"2017-02-01","10:40:00","9.306000000000001","9.315","9.305","9.315","2710.0"
2584,"2017-02-01","10:41:00","9.306000000000001","9.314","9.306000000000001","9.314","5642.0"
2585,"2017-02-01","10:43:00","9.3","9.3","9.3","9.3","955.0"
2586,"2017-02-01","10:45:00","9.295","9.295","9.294","9.294","789.0"
2587,"2017-02-01","10:46:00","9.295","9.295","9.289","9.292","4895.0"
2588,"2017-02-01","10:47:00","9.289","9.293","9.288","9.293","1259.0"
2589,"2017-02-01","10:48:00","9.287","9.287","9.287","9.287","220.0"
2590,"2017-02-01","10:49:00","9.281","9.286","9.28","9.286","5448.0"
2591,"2017-02-01","10:50:00","9.293","9.293","9.276","9.276","4732.0"
2592,"2017-02-01","10:51:00","9.298","9.298","9.298","9.298","322.0"
2593,"2017-02-01","10:53:00","9.306000000000001","9.306000000000001","9.291","9.291","5145.0"
2594,"2017-02-01","10:54:00","9.316","9.316","9.304","9.304","3193.0"
2595,"2017-02-01","10:55:00","9.31","9.314","9.31","9.312999999999999","1839.0"
2596,"2017-02-01","10:56:00","9.322000000000001","9.322000000000001","9.312000000000001","9.312000000000001","3590.0"
2597,"2017-02-01","10:58:00","9.318999999999999","9.321","9.315","9.321","4601.0"
2598,"2017-02-01","11:00:00","9.311","9.311","9.302999999999999","9.305","946.0"
2599,"2017-02-01","11:01:00","9.304","9.305","9.304","9.305","1253.0"
2600,"2017-02-01","11:02:00","9.296","9.304","9.296","9.304","1198.0"
2601,"2017-02-01","11:03:00","9.298","9.298","9.294","9.294","2846.0"
2602,"2017-02-01","11:05:00","9.28","9.291","9.28","9.291","1833.0"
2603,"2017-02-01","11:06:00","9.281","9.282","9.277000000000001","9.281","4835.0"
2604,"2017-02-01","11:07:00","9.27","9.274","9.27","9.274","3042.0"
2605,"2017-02-01","11:08:00","9.26","9.267000000000001","9.256","9.267000000000001","2206.0"
2606,"2017-02-01","11:09:00","9.251","9.251","9.251","9.251","158.0"
2607,"2017-02-01","11:10:00","9.256","9.256","9.256","9.256","402.0"
2608,"2017-02-01","11:11:00","9.251","9.259","9.251","9.255","7378.0"
2609,"2017-02-01","11:12:00","9.252","9.257","9.25","9.257","16607.0"
2610,"2017-02-01","11:13:00","9.232999999999999","9.25","9.232999999999999","9.25","7799.0"
2611,"2017-02-01","11:14:00","9.234","9.234","9.232999999999999","9.232999999999999","744.0"
2612,"2017-02-01","11:15:00","9.232999999999999","9.238","9.232999999999999","9.235","3436.0"
2613,"2017-02-01","11:16:00","9.227","9.231","9.227","9.231","1527.0"
2614,"2017-02-01","11:17:00","9.226","9.228","9.222000000000001","9.226","5565.0"
2615,"2017-02-01","11:18:00","9.222000000000001","9.222000000000001","9.221","9.221","361.0"
2616,"2017-02-01","11:20:00","9.217","9.225","9.217","9.225","4792.0"
2617,"2017-02-01","11:21:00","9.221","9.222000000000001","9.213","9.213","7170.0"
2618,"2017-02-01","11:22:00","9.232999999999999","9.232999999999999","9.229","9.229","2003.0"
2619,"2017-02-01","11:24:00","9.253","9.281","9.23","9.231","53325.0"
2620,"2017-02-01","11:25:00","9.257","9.267999999999999","9.255","9.267999999999999","16237.0"
2621,"2017-02-01","11:26:00","9.256","9.259","9.245","9.253","19476.0"
2622,"2017-02-01","11:28:00","9.266","9.266","9.259","9.259","6222.0"
2623,"2017-02-01","11:29:00","9.275","9.275","9.266","9.266","5512.0"
2624,"2017-02-01","11:30:00","9.274","9.274","9.274","9.274","160.0"
2625,"2017-02-01","11:31:00","9.296","9.296","9.28","9.28","5394.0"
2626,"2017-02-01","11:32:00","9.293","9.298","9.293","9.298","703.0"
2627,"2017-02-01","11:33:00","9.289","9.29","9.288","9.289","2272.0"
2628,"2017-02-01","11:34:00","9.292","9.293","9.286","9.287","3400.0"
2629,"2017-02-01","11:35:00","9.285","9.289","9.285","9.289","6680.0"
2630,"2017-02-01","11:36:00","9.28","9.285","9.28","9.285","1027.0"
2631,"2017-02-01","11:37:00","9.267999999999999","9.267999999999999","9.267999999999999","9.267999999999999","731.0"
2632,"2017-02-01","11:38:00","9.267999999999999","9.267999999999999","9.267999999999999","9.267999999999999","607.0"
2633,"2017-02-01","11:39:00","9.271","9.271","9.261000000000001","9.261000000000001","2486.0"
2634,"2017-02-01","11:41:00","9.27","9.27","9.27","9.27","167.0"
2635,"2017-02-01","11:42:00","9.277999999999999","9.277999999999999","9.272","9.272","1939.0"
2636,"2017-02-01","11:43:00","9.272","9.277999999999999","9.272","9.277999999999999","4684.0"
2637,"2017-02-01","11:44:00","9.271","9.271","9.271","9.271","73.0"
2638,"2017-02-01","11:45:00","9.273","9.273","9.273","9.273","12.0"
2639,"2017-02-01","11:47:00","9.264","9.274","9.264","9.274","3114.0"
2640,"2017-02-01","11:49:00","9.264","9.264","9.264","9.264","15.0"
2641,"2017-02-01","11:51:00","9.264","9.27","9.264","9.27","480.0"
2642,"2017-02-01","11:52:00","9.277000000000001","9.277000000000001","9.27","9.272","3319.0"
2643,"2017-02-01","11:53:00","9.271","9.272","9.271","9.272","803.0"
2644,"2017-02-01","11:54:00","9.286","9.286","9.276","9.276","4776.0"
2645,"2017-02-01","11:55:00","9.286","9.286","9.286","9.286","2430.0"
2646,"2017-02-01","11:56:00","9.285","9.285","9.285","9.285","387.0"
2647,"2017-02-01","11:57:00","9.283999999999999","9.291","9.283999999999999","9.291","1319.0"
2648,"2017-02-01","11:58:00","9.288","9.288","9.28","9.283","1738.0"
2649,"2017-02-01","12:00:00","9.28","9.283999999999999","9.28","9.283999999999999","1439.0"
2650,"2017-02-01","12:01:00","9.27","9.277000000000001","9.27","9.277000000000001","1951.0"
2651,"2017-02-01","12:02:00","9.27","9.276","9.27","9.273","1601.0"
2652,"2017-02-01","12:04:00","9.271","9.271","9.271","9.271","97.0"
2653,"2017-02-01","12:05:00","9.27","9.27","9.27","9.27","124.0"
2654,"2017-02-01","12:06:00","9.265","9.267000000000001","9.256","9.267000000000001","8042.0"
2655,"2017-02-01","12:07:00","9.271","9.271","9.271","9.271","289.0"
2656,"2017-02-01","12:08:00","9.27","9.27","9.27","9.27","396.0"
2657,"2017-02-01","12:09:00","9.28","9.28","9.27","9.27","2241.0"
2658,"2017-02-01","12:10:00","9.28","9.28","9.28","9.28","1430.0"
2659,"2017-02-01","12:11:00","9.282","9.282","9.282","9.282","107.0"
2660,"2017-02-01","12:12:00","9.283999999999999","9.283999999999999","9.283999999999999","9.283999999999999","388.0"
2661,"2017-02-01","12:15:00","9.289","9.289","9.289","9.289","396.0"
2662,"2017-02-01","12:16:00","9.289","9.289","9.289","9.289","1961.0"
2663,"2017-02-01","12:17:00","9.285","9.285","9.285","9.285","345.0"
2664,"2017-02-01","12:19:00","9.279","9.282","9.279","9.282","1675.0"
2665,"2017-02-01","12:20:00","9.277000000000001","9.277000000000001","9.277000000000001","9.277000000000001","298.0"
2666,"2017-02-01","12:21:00","9.266","9.274","9.266","9.274","4392.0"
2667,"2017-02-01","12:22:00","9.26","9.265","9.26","9.265","335.0"
2668,"2017-02-01","12:23:00","9.25","9.252","9.246","9.252","20878.0"
2669,"2017-02-01","12:26:00","9.256","9.263","9.249","9.249","10590.0"
2670,"2017-02-01","12:27:00","9.267000000000001","9.267000000000001","9.261000000000001","9.261000000000001","911.0"
2671,"2017-02-01","12:28:00","9.256","9.264","9.256","9.264","3095.0"
2672,"2017-02-01","12:29:00","9.264","9.264","9.259","9.259","1425.0"
2673,"2017-02-01","12:30:00","9.262","9.262","9.262","9.262","46.0"
2674,"2017-02-01","12:31:00","9.259","9.259","9.259","9.259","148.0"
2675,"2017-02-01","12:32:00","9.256","9.256","9.256","9.256","27.0"
2676,"2017-02-01","12:33:00","9.256","9.258","9.256","9.258","190.0"
2677,"2017-02-01","12:34:00","9.263","9.263","9.259","9.259","497.0"
2678,"2017-02-01","12:37:00","9.261000000000001","9.262","9.261000000000001","9.262","108.0"
2679,"2017-02-01","12:38:00","9.256","9.263","9.256","9.261000000000001","1372.0"
2680,"2017-02-01","12:40:00","9.25","9.26","9.25","9.26","1069.0"
2681,"2017-02-01","12:41:00","9.238","9.246","9.238","9.246","323.0"
2682,"2017-02-01","12:42:00","9.238999999999999","9.238999999999999","9.228","9.231","13301.0"
2683,"2017-02-01","12:46:00","9.25","9.251","9.25","9.251","985.0"
2684,"2017-02-01","12:48:00","9.25","9.25","9.25","9.25","1128.0"
2685,"2017-02-01","12:51:00","9.24","9.252","9.24","9.251","4914.0"
2686,"2017-02-01","12:54:00","9.238","9.238","9.237","9.238","252.0"
2687,"2017-02-01","12:55:00","9.242","9.242","9.238","9.238","1238.0"
2688,"2017-02-01","12:56:00","9.231","9.238","9.231","9.238","2062.0"
2689,"2017-02-01","12:57:00","9.227","9.229","9.227","9.229","535.0"
2690,"2017-02-01","12:58:00","9.229","9.229","9.229","9.229","110.0"
2691,"2017-02-01","13:00:00","9.222999999999999","9.227","9.222999999999999","9.227","738.0"
2692,"2017-02-01","13:05:00","9.241","9.241","9.227","9.227","6147.0"
2693,"2017-02-01","13:06:00","9.24","9.241","9.24","9.241","858.0"
2694,"2017-02-01","13:07:00","9.242","9.242","9.24","9.24","399.0"
2695,"2017-02-01","13:08:00","9.247","9.249","9.244","9.244","3286.0"
2696,"2017-02-01","13:09:00","9.256","9.256","9.254","9.254","2903.0"
2697,"2017-02-01","13:10:00","9.25","9.251","9.25","9.25","7411.0"
2698,"2017-02-01","13:13:00","9.244","9.25","9.244","9.25","4042.0"
2699,"2017-02-01","13:14:00","9.248","9.248","9.243","9.243","5577.0"
2700,"2017-02-01","13:16:00","9.247","9.247","9.243","9.243","1504.0"
2701,"2017-02-01","13:17:00","9.257","9.257","9.249","9.249","1322.0"
2702,"2017-02-01","13:18:00","9.25","9.251","9.25","9.251","627.0"
2703,"2017-02-01","13:19:00","9.246","9.247","9.246","9.247","1192.0"
2704,"2017-02-01","13:20:00","9.245","9.248","9.245","9.247","2519.0"
2705,"2017-02-01","13:21:00","9.244","9.245","9.244","9.245","892.0"
2706,"2017-02-01","13:22:00","9.244","9.244","9.24","9.242","4143.0"
2707,"2017-02-01","13:23:00","9.238999999999999","9.244","9.238999999999999","9.243","1915.0"
2708,"2017-02-01","13:24:00","9.232999999999999","9.238","9.232999999999999","9.238","2229.0"
2709,"2017-02-01","13:25:00","9.226","9.231","9.226","9.231","6116.0"
2710,"2017-02-01","13:26:00","9.225","9.226","9.225","9.226","1649.0"
2711,"2017-02-01","13:27:00","9.222999999999999","9.222999999999999","9.222999999999999","9.222999999999999","1411.0"
2712,"2017-02-01","13:28:00","9.229","9.234","9.226","9.226","7180.0"
2713,"2017-02-01","13:29:00","9.238999999999999","9.238999999999999","9.232999999999999","9.232999999999999","2633.0"
2714,"2017-02-01","13:30:00","9.243","9.247","9.242","9.247","4601.0"
2715,"2017-02-01","13:32:00","9.238999999999999","9.242","9.238999999999999","9.242","1565.0"
2716,"2017-02-01","13:37:00","9.238999999999999","9.238999999999999","9.238999999999999","9.238999999999999","185.0"
2717,"2017-02-01","13:38:00","9.236","9.24","9.236","9.238999999999999","2736.0"
2718,"2017-02-01","13:39:00","9.232000000000001","9.232999999999999","9.232000000000001","9.232999999999999","4031.0"
2719,"2017-02-01","13:40:00","9.236","9.236","9.234","9.234","2891.0"
2720,"2017-02-01","13:41:00","9.236","9.237","9.234","9.237","3510.0"
2721,"2017-02-01","13:42:00","9.232000000000001","9.232999999999999","9.232000000000001","9.232999999999999","1663.0"
2722,"2017-02-01","13:43:00","9.236","9.236","9.235","9.235","634.0"
2723,"2017-02-01","13:44:00","9.236","9.236","9.235","9.235","2594.0"
2724,"2017-02-01","13:45:00","9.241","9.242","9.241","9.242","2891.0"
2725,"2017-02-01","13:50:00","9.238999999999999","9.238999999999999","9.238999999999999","9.238999999999999","25.0"
2726,"2017-02-01","13:52:00","9.234","9.241","9.234","9.241","4003.0"
2727,"2017-02-01","13:53:00","9.238999999999999","9.238999999999999","9.234","9.234","2704.0"
2728,"2017-02-01","13:54:00","9.237","9.237","9.237","9.237","42.0"
2729,"2017-02-01","13:55:00","9.237","9.237","9.237","9.237","151.0"
2730,"2017-02-01","13:56:00","9.235","9.235","9.235","9.235","200.0"
2731,"2017-02-01","13:57:00","9.225","9.235","9.225","9.235","5474.0"
2732,"2017-02-01","13:58:00","9.235","9.235","9.228","9.228","8819.0"
2733,"2017-02-01","14:02:00","9.222999999999999","9.23","9.222999999999999","9.23","1759.0"
2734,"2017-02-01","14:03:00","9.222999999999999","9.222999999999999","9.222999999999999","9.222999999999999","1058.0"
2735,"2017-02-01","14:04:00","9.216000000000001","9.216000000000001","9.216000000000001","9.216000000000001","74.0"
2736,"2017-02-01","14:06:00","9.212","9.218","9.212","9.218","2135.0"
2737,"2017-02-01","14:07:00","9.217","9.217","9.208","9.211","7129.0"
2738,"2017-02-01","14:09:00","9.218","9.218","9.213","9.213","415.0"
2739,"2017-02-01","14:11:00","9.213","9.214","9.213","9.214","1600.0"
2740,"2017-02-01","14:12:00","9.211","9.212","9.208","9.212","4075.0"
2741,"2017-02-01","14:13:00","9.215","9.215","9.207","9.207","4939.0"
2742,"2017-02-01","14:14:00","9.216000000000001","9.216000000000001","9.206","9.21","4577.0"
2743,"2017-02-01","14:15:00","9.214","9.214","9.21","9.21","3580.0"
2744,"2017-02-01","14:16:00","9.208","9.214","9.208","9.214","5398.0"
2745,"2017-02-01","14:17:00","9.205","9.205","9.205","9.205","100.0"
2746,"2017-02-01","14:20:00","9.209","9.209","9.209","9.209","100.0"
2747,"2017-02-01","14:21:00","9.202","9.208","9.202","9.202","4249.0"
2748,"2017-02-01","14:22:00","9.208","9.208","9.208","9.208","1327.0"
2749,"2017-02-01","14:24:00","9.205","9.208","9.205","9.208","3365.0"
2750,"2017-02-01","14:26:00","9.21","9.21","9.204","9.205","6016.0"
2751,"2017-02-01","14:27:00","9.214","9.216000000000001","9.214","9.216000000000001","442.0"
2752,"2017-02-01","14:29:00","9.21","9.21","9.21","9.21","162.0"
2753,"2017-02-01","14:30:00","9.209","9.211","9.208","9.21","10124.0"
2754,"2017-02-01","14:31:00","9.211","9.211","9.209","9.209","3073.0"
2755,"2017-02-01","14:33:00","9.212","9.212","9.212","9.212","3374.0"
2756,"2017-02-01","14:34:00","9.207","9.211","9.207","9.211","9773.0"
2757,"2017-02-01","14:35:00","9.204","9.204","9.204","9.204","350.0"
2758,"2017-02-01","14:36:00","9.204","9.204","9.204","9.204","177.0"
2759,"2017-02-01","14:38:00","9.202","9.206","9.201","9.206","138.0"
2760,"2017-02-01","14:39:00","9.2","9.202","9.2","9.202","4915.0"
2761,"2017-02-01","14:40:00","9.2","9.2","9.2","9.2","15.0"
2762,"2017-02-01","14:41:00","9.197000000000001","9.2","9.197000000000001","9.2","3451.0"
2763,"2017-02-01","14:42:00","9.202","9.202","9.195","9.195","9924.0"
2764,"2017-02-01","14:44:00","9.197000000000001","9.199","9.197000000000001","9.199","1445.0"
2765,"2017-02-01","14:45:00","9.192","9.196","9.192","9.196","1794.0"
2766,"2017-02-01","14:46:00","9.191","9.191","9.191","9.191","625.0"
2767,"2017-02-01","14:47:00","9.189","9.193999999999999","9.189","9.193999999999999","9335.0"
2768,"2017-02-01","14:48:00","9.189","9.189","9.189","9.189","99.0"
2769,"2017-02-01","14:49:00","9.187000000000001","9.187000000000001","9.187000000000001","9.187000000000001","6.0"
2770,"2017-02-01","14:51:00","9.195","9.195","9.193","9.193","638.0"
2771,"2017-02-01","14:54:00","9.195","9.195","9.195","9.195","448.0"
2772,"2017-02-01","14:55:00","9.196","9.196","9.196","9.196","157.0"
2773,"2017-02-01","14:56:00","9.199","9.199","9.197000000000001","9.197000000000001","600.0"
2774,"2017-02-01","14:57:00","9.196","9.196","9.196","9.196","51.0"
2775,"2017-02-01","14:58:00","9.2","9.2","9.196","9.196","776.0"
2776,"2017-02-01","14:59:00","9.202","9.202","9.201","9.201","1443.0"
2777,"2017-02-01","15:00:00","9.202","9.202","9.202","9.202","2055.0"
2778,"2017-02-01","15:01:00","9.202","9.203","9.202","9.203","1698.0"
2779,"2017-02-01","15:02:00","9.24","9.241","9.206","9.206","23274.0"
2780,"2017-02-01","15:04:00","9.251","9.251","9.243","9.247","21809.0"
2781,"2017-02-01","15:06:00","9.258","9.258","9.254","9.254","2413.0"
2782,"2017-02-01","15:07:00","9.264","9.269","9.259","9.262","8864.0"
2783,"2017-02-01","15:09:00","9.255","9.259","9.255","9.259","4106.0"
2784,"2017-02-01","15:10:00","9.253","9.255","9.253","9.255","1387.0"
2785,"2017-02-01","15:12:00","9.251","9.251","9.251","9.251","1200.0"
2786,"2017-02-01","15:13:00","9.251","9.251","9.251","9.251","1156.0"
2787,"2017-02-01","15:15:00","9.255","9.258","9.254","9.254","3316.0"
2788,"2017-02-01","15:17:00","9.253","9.253","9.253","9.253","22.0"
2789,"2017-02-01","15:18:00","9.263","9.263","9.258","9.258","4637.0"
2790,"2017-02-01","15:19:00","9.263","9.263","9.263","9.263","539.0"
2791,"2017-02-01","15:20:00","9.26","9.264","9.254","9.264","11531.0"
2792,"2017-02-01","15:21:00","9.261000000000001","9.261000000000001","9.261000000000001","9.261000000000001","539.0"
2793,"2017-02-01","15:26:00","9.265","9.267000000000001","9.265","9.265","7877.0"
