v1,v2,v3,v4,v5,v6,label,timestamp
-10.14,-4.5,0.2,0.0,0.02,0.01,0,2022-01-01 11:05:00
-10.14,-4.5,0.2,0.0,0.02,0.01,0,2022-01-01 11:06:00
-10.08,-4.46,0.05,0.0,0.0,0.01,0,2022-01-01 11:07:00
-10.13,-4.51,-0.06,0.0,0.0,0.0,0,2022-01-01 11:08:00
-10.09,-4.47,0.04,0.0,0.02,0.0,0,2022-01-01 11:09:00
-10.09,-4.47,0.04,0.0,0.02,0.0,0,2022-01-01 11:10:00
-10.07,-4.36,0.08,0.0,0.01,0.0,0,2022-01-01 11:11:00
-10.07,-4.36,0.08,0.0,0.01,0.0,0,2022-01-01 11:12:00
-10.08,-4.46,-0.12,0.01,0.0,0.0,0,2022-01-01 11:13:00
-10.08,-4.46,-0.12,0.01,0.0,0.0,0,2022-01-01 11:14:00
-10.13,-4.62,-0.02,0.0,0.01,0.0,0,2022-01-01 11:15:00
-10.13,-4.62,-0.02,0.0,0.01,0.0,0,2022-01-01 11:16:00
-10.16,-4.48,0.14,0.0,0.02,0.0,0,2022-01-01 11:17:00
-10.16,-4.48,0.14,0.0,0.02,0.0,0,2022-01-01 11:18:00
-10.07,-4.46,0.01,0.01,0.0,0.0,0,2022-01-01 11:19:00
-10.13,-4.45,-0.12,0.02,-0.01,0.0,0,2022-01-01 11:20:00
-10.13,-4.45,-0.12,0.02,-0.01,0.0,0,2022-01-01 11:21:00
-10.06,-4.69,-0.21,0.01,0.0,0.0,0,2022-01-01 11:22:00
-10.06,-4.69,-0.21,0.01,0.0,0.0,0,2022-01-01 11:23:00
-10.08,-4.55,0.08,0.0,0.03,0.0,0,2022-01-01 11:24:00
-10.08,-4.55,0.08,0.0,0.03,0.0,0,2022-01-01 11:25:00
-10.14,-4.4,0.11,0.0,0.02,0.0,0,2022-01-01 11:26:00
-10.14,-4.4,0.11,0.0,0.02,0.0,0,2022-01-01 11:27:00
-10.11,-4.4,-0.04,0.01,0.0,0.0,0,2022-01-01 11:28:00
-10.11,-4.4,-0.04,0.01,0.0,0.0,0,2022-01-01 11:29:00
-10.09,-4.57,-0.2,0.0,0.0,0.0,0,2022-01-01 11:30:00
-10.07,-4.62,-0.03,0.0,0.01,0.0,0,2022-01-01 11:31:00
-10.07,-4.62,-0.03,0.0,0.01,0.0,0,2022-01-01 11:32:00
-10.08,-4.53,0.1,0.0,0.02,0.0,0,2022-01-01 11:33:00
-10.08,-4.53,0.1,0.0,0.02,0.0,0,2022-01-01 11:34:00
-10.11,-4.47,-0.09,0.0,0.0,0.0,0,2022-01-01 11:35:00
-10.11,-4.47,-0.09,0.0,0.0,0.0,0,2022-01-01 11:36:00
-8.11,-2.52,0.54,0.0,0.0,0.01,0,2022-01-01 11:37:00
-8.11,-2.52,0.54,0.0,0.0,0.01,0,2022-01-01 11:38:00
-35.34,6.26,-16.64,0.48,0.47,0.24,0,2022-01-01 11:39:00
-35.34,6.26,-16.64,0.48,0.47,0.24,0,2022-01-01 11:40:00
-40.38,34.53,-15.39,-0.6,-0.6,0.13,0,2022-01-01 11:41:00
-9.14,-1.77,-11.17,1.34,-0.4,0.83,1,2022-01-01 11:42:00
-9.14,-1.77,-11.17,1.34,-0.4,0.83,0,2022-01-01 11:43:00
7.24,-17.86,-4.05,-0.6,-0.72,0.31,0,2022-01-01 11:44:00
7.24,-17.86,-4.05,-0.6,-0.72,0.31,0,2022-01-01 11:45:00
-9.3,-7.26,-3.63,0.13,0.75,-0.01,0,2022-01-01 11:46:00
-9.3,-7.26,-3.63,0.13,0.75,-0.01,0,2022-01-01 11:47:00
-19.73,4.09,8.84,0.07,0.2,0.12,0,2022-01-01 11:48:00
-19.73,4.09,8.84,0.07,0.2,0.12,0,2022-01-01 11:49:00
-14.22,-4.15,1.33,-0.08,-0.01,-0.05,0,2022-01-01 11:50:00
-14.22,-4.15,1.33,-0.08,-0.01,-0.05,0,2022-01-01 11:51:00
-9.22,-0.46,-0.12,-0.27,-0.26,-0.42,0,2022-01-01 11:52:00
-11.31,-0.37,-2.27,0.13,-0.02,-0.27,0,2022-01-01 11:53:00
-11.31,-0.37,-2.27,0.13,-0.02,-0.27,0,2022-01-01 11:54:00
-10.31,-2.04,-0.68,-0.05,0.36,-0.24,0,2022-01-01 11:55:00
-10.31,-2.04,-0.68,-0.05,0.36,-0.24,0,2022-01-01 11:56:00
-7.47,-5.88,-2.49,-0.31,0.54,-0.23,0,2022-01-01 11:57:00
-7.47,-5.88,-2.49,-0.31,0.54,-0.23,0,2022-01-01 11:58:00
-9.99,-6.17,-0.49,-0.18,0.65,-0.2,0,2022-01-01 11:59:00
-9.99,-6.17,-0.49,-0.18,0.65,-0.2,0,2022-01-01 12:00:00
-12.27,-4.3,3.87,0.13,0.41,-0.14,0,2022-01-01 12:01:00
-12.27,-4.3,3.87,0.13,0.41,-0.14,0,2022-01-01 12:02:00
-11.73,-4.87,2.8,0.17,-0.18,-0.07,0,2022-01-01 12:03:00
-11.36,-4.05,-1.04,0.14,-0.02,0.17,0,2022-01-01 12:04:00
-10.52,-3.96,0.96,0.01,0.11,0.1,0,2022-01-01 12:05:00
-10.52,-3.96,0.96,0.01,0.11,0.1,0,2022-01-01 12:06:00
-8.55,-3.67,-1.77,-0.05,0.0,0.03,0,2022-01-01 12:07:00
-8.55,-3.67,-1.77,-0.05,0.0,0.03,0,2022-01-01 12:08:00
-8.92,-4.88,-0.87,-0.03,0.04,0.06,0,2022-01-01 12:09:00
-8.92,-4.88,-0.87,-0.03,0.04,0.06,0,2022-01-01 12:10:00
-9.69,-5.95,0.2,-0.05,0.12,0.05,0,2022-01-01 12:11:00
-9.69,-5.95,0.2,-0.05,0.12,0.05,0,2022-01-01 12:12:00
-10.18,-5.22,1.26,0.0,0.07,-0.01,0,2022-01-01 12:13:00
-10.18,-5.22,1.26,0.0,0.07,-0.01,0,2022-01-01 12:14:00
-10.02,-5.22,0.02,0.05,-0.09,-0.06,0,2022-01-01 12:15:00
-10.37,-4.59,0.09,0.01,0.02,-0.06,0,2022-01-01 12:16:00
-10.15,-4.34,0.03,-0.01,0.04,-0.05,0,2022-01-01 12:17:00
-10.15,-4.34,0.03,-0.01,0.04,-0.05,0,2022-01-01 12:18:00
-9.86,-4.49,0.09,-0.01,0.04,-0.03,0,2022-01-01 12:19:00
-9.86,-4.49,0.09,-0.01,0.04,-0.03,0,2022-01-01 12:20:00
-9.89,-4.48,0.14,0.0,0.03,0.0,0,2022-01-01 12:21:00
-9.89,-4.48,0.14,0.0,0.03,0.0,0,2022-01-01 12:22:00
-10.29,-4.76,0.32,-0.01,0.0,0.02,0,2022-01-01 12:23:00
-10.29,-4.76,0.32,-0.01,0.0,0.02,0,2022-01-01 12:24:00
-10.15,-4.63,0.22,-0.03,-0.01,0.0,0,2022-01-01 12:25:00
-10.15,-4.63,0.22,-0.03,-0.01,0.0,0,2022-01-01 12:26:00
-9.97,-4.54,0.22,-0.03,-0.04,0.0,0,2022-01-01 12:27:00
-9.99,-4.51,-0.09,-0.02,-0.06,0.0,0,2022-01-01 12:28:00
-9.99,-4.51,-0.09,-0.02,-0.06,0.0,0,2022-01-01 12:29:00
-10.31,-4.44,-0.33,-0.04,-0.03,0.0,0,2022-01-01 12:30:00
-10.31,-4.44,-0.33,-0.04,-0.03,0.0,0,2022-01-01 12:31:00
-10.27,-4.34,0.03,-0.08,0.02,0.0,0,2022-01-01 12:32:00
-10.27,-4.34,0.03,-0.08,0.02,0.0,0,2022-01-01 12:33:00
-10.09,-4.55,0.06,-0.1,0.05,0.0,0,2022-01-01 12:34:00
-10.09,-4.55,0.06,-0.1,0.05,0.0,0,2022-01-01 12:35:00
-9.83,-4.65,0.23,-0.1,0.05,0.0,0,2022-01-01 12:36:00
-9.83,-4.65,0.23,-0.1,0.05,0.0,0,2022-01-01 12:37:00
-10.07,-4.62,0.0,-0.08,0.03,0.0,0,2022-01-01 12:38:00
-10.22,-4.51,-0.01,-0.06,0.03,0.0,0,2022-01-01 12:39:00
-10.22,-4.51,-0.01,-0.06,0.03,0.0,0,2022-01-01 12:40:00
-10.11,-4.34,0.21,-0.05,0.03,-0.01,0,2022-01-01 12:41:00
-10.11,-4.34,0.21,-0.05,0.03,-0.01,0,2022-01-01 12:42:00
-9.94,-4.48,-0.31,-0.03,0.01,-0.02,0,2022-01-01 12:43:00
-9.94,-4.48,-0.31,-0.03,0.01,-0.02,0,2022-01-01 12:44:00
-10.15,-4.45,-0.44,-0.04,0.05,-0.01,0,2022-01-01 12:45:00
-10.15,-4.45,-0.44,-0.04,0.05,-0.01,0,2022-01-01 12:46:00
-10.19,-4.54,-0.06,-0.05,0.1,0.0,0,2022-01-01 12:47:00
-10.19,-4.54,-0.06,-0.05,0.1,0.0,0,2022-01-01 12:48:00
-10.14,-4.57,0.42,-0.05,0.1,-0.01,0,2022-01-01 12:49:00
-9.99,-4.57,0.25,-0.03,0.05,-0.01,0,2022-01-01 12:50:00
-9.99,-4.57,0.25,-0.03,0.05,-0.01,0,2022-01-01 12:51:00
-10.09,-4.48,-0.26,0.01,0.0,0.0,0,2022-01-01 12:52:00
-10.09,-4.48,-0.26,0.01,0.0,0.0,0,2022-01-01 12:53:00
-10.42,-4.45,-0.51,0.03,0.0,0.01,0,2022-01-01 12:54:00
-10.42,-4.45,-0.51,0.03,0.0,0.01,0,2022-01-01 12:55:00
-10.25,-4.41,-0.34,0.0,0.04,0.01,0,2022-01-01 12:56:00
-10.25,-4.41,-0.34,0.0,0.04,0.01,0,2022-01-01 12:57:00
-9.96,-4.44,0.07,0.0,0.03,0.02,0,2022-01-01 12:58:00
-10.17,-4.34,-0.13,0.01,0.0,0.02,0,2022-01-01 12:59:00
-10.17,-4.34,-0.13,0.01,0.0,0.02,0,2022-01-01 13:00:00
-10.35,-4.38,-0.53,0.02,-0.02,0.01,0,2022-01-01 13:01:00
-10.35,-4.38,-0.53,0.02,-0.02,0.01,0,2022-01-01 13:02:00
-10.18,-4.34,-0.37,0.0,0.02,0.0,0,2022-01-01 13:03:00
-10.18,-4.34,-0.37,0.0,0.02,0.0,0,2022-01-01 13:04:00
-10.24,-4.42,-0.47,0.0,0.0,-0.01,0,2022-01-01 13:05:00
-10.28,-4.29,-0.32,-0.01,0.05,-0.01,0,2022-01-01 13:06:00
-10.28,-4.29,-0.32,-0.01,0.05,-0.01,0,2022-01-01 13:07:00
-10.05,-4.46,-0.08,-0.02,0.06,-0.01,0,2022-01-01 13:08:00
-10.05,-4.46,-0.08,-0.02,0.06,-0.01,0,2022-01-01 13:09:00
-10.05,-4.61,0.33,0.0,0.02,0.0,0,2022-01-01 13:10:00
-10.05,-4.61,0.33,0.0,0.02,0.0,0,2022-01-01 13:11:00
-10.05,-4.76,-0.12,0.02,-0.04,0.0,0,2022-01-01 13:12:00
-10.05,-4.76,-0.12,0.02,-0.04,0.0,0,2022-01-01 13:13:00
-10.16,-4.43,-0.64,0.02,-0.03,0.0,0,2022-01-01 13:14:00
-10.16,-4.43,-0.64,0.02,-0.03,0.0,0,2022-01-01 13:15:00
-10.18,-4.34,-0.35,0.01,0.02,0.0,0,2022-01-01 13:16:00
-10.13,-4.51,0.07,0.0,0.04,0.0,0,2022-01-01 13:17:00
-10.13,-4.51,0.07,0.0,0.04,0.0,0,2022-01-01 13:18:00
-10.03,-4.51,0.14,0.0,0.0,0.0,0,2022-01-01 13:19:00
-10.03,-4.51,0.14,0.0,0.0,0.0,0,2022-01-01 13:20:00
-10.07,-4.46,-0.46,0.02,-0.03,0.01,0,2022-01-01 13:21:00
-10.07,-4.46,-0.46,0.02,-0.03,0.01,0,2022-01-01 13:22:00
-10.13,-4.45,-0.69,0.01,0.0,0.01,0,2022-01-01 13:23:00
-10.13,-4.45,-0.69,0.01,0.0,0.01,0,2022-01-01 13:24:00
-10.13,-4.5,-0.05,0.0,0.07,0.01,0,2022-01-01 13:25:00
-10.13,-4.5,-0.05,0.0,0.07,0.01,0,2022-01-01 13:26:00
-12.71,-4.98,-0.26,0.0,0.04,0.02,0,2022-01-01 13:27:00
-9.52,-4.72,-0.8,0.08,-0.04,0.06,0,2022-01-01 13:28:00
-9.52,-4.72,-0.8,0.08,-0.04,0.06,0,2022-01-01 13:29:00
-10.21,-4.4,-0.22,0.03,-0.05,0.0,0,2022-01-01 13:30:00
-10.21,-4.4,-0.22,0.03,-0.05,0.0,0,2022-01-01 13:31:00
-10.19,-4.37,-0.66,0.03,-0.05,0.0,0,2022-01-01 13:32:00
-10.19,-4.37,-0.66,0.03,-0.05,0.0,0,2022-01-01 13:33:00
-10.13,-4.47,-0.42,0.0,0.0,0.0,0,2022-01-01 13:34:00
-10.13,-4.47,-0.42,0.0,0.0,0.0,0,2022-01-01 13:35:00
-10.19,-4.36,-0.09,-0.01,0.04,0.0,0,2022-01-01 13:36:00
-10.19,-4.36,-0.09,-0.01,0.04,0.0,0,2022-01-01 13:37:00
-10.3,-4.32,-0.07,-0.01,0.03,0.0,0,2022-01-01 13:38:00
-10.17,-4.5,-0.38,0.0,0.01,0.0,0,2022-01-01 13:39:00
-10.17,-4.5,-0.38,0.0,0.01,0.0,0,2022-01-01 13:40:00
-10.02,-4.51,-0.06,0.0,0.02,0.0,0,2022-01-01 13:41:00
-10.02,-4.51,-0.06,0.0,0.02,0.0,0,2022-01-01 13:42:00
-10.0,-4.49,0.19,0.01,0.0,0.0,0,2022-01-01 13:43:00
-10.0,-4.49,0.19,0.01,0.0,0.0,0,2022-01-01 13:44:00
-10.15,-4.38,-0.25,0.03,-0.04,0.01,0,2022-01-01 13:45:00
-10.15,-4.38,-0.25,0.03,-0.04,0.01,0,2022-01-01 13:46:00
-10.22,-4.43,-0.55,0.02,-0.01,0.0,0,2022-01-01 13:47:00
-10.22,-4.43,-0.55,0.02,-0.01,0.0,0,2022-01-01 13:48:00
-10.14,-4.34,-0.28,-0.01,0.05,0.0,0,2022-01-01 13:49:00
-10.14,-4.34,-0.28,-0.01,0.05,0.0,0,2022-01-01 13:50:00
-10.02,-4.48,0.0,-0.03,0.06,0.0,0,2022-01-01 13:51:00
-10.06,-4.55,-0.21,0.0,0.01,0.0,0,2022-01-01 13:52:00
-10.19,-4.34,-0.32,0.01,0.0,0.0,0,2022-01-01 13:53:00
-10.19,-4.34,-0.32,0.01,0.0,0.0,0,2022-01-01 13:54:00
-10.15,-4.33,-0.28,0.02,0.02,0.0,0,2022-01-01 13:55:00
-10.15,-4.33,-0.28,0.02,0.02,0.0,0,2022-01-01 13:56:00
-10.18,-4.37,0.11,0.01,0.02,0.0,0,2022-01-01 13:57:00
-10.18,-4.37,0.11,0.01,0.02,0.0,0,2022-01-01 13:58:00
-10.03,-4.44,-0.24,0.01,0.0,0.0,0,2022-01-01 13:59:00
-10.03,-4.44,-0.24,0.01,0.0,0.0,0,2022-01-01 14:00:00
-10.11,-4.32,-0.38,0.02,-0.01,0.0,0,2022-01-01 14:01:00
-10.11,-4.32,-0.38,0.02,-0.01,0.0,0,2022-01-01 14:02:00
-10.16,-4.3,-0.26,0.02,-0.01,0.0,0,2022-01-01 14:03:00
-10.14,-4.44,-0.35,0.02,-0.02,0.01,0,2022-01-01 14:04:00
-10.14,-4.44,-0.35,0.02,-0.02,0.01,0,2022-01-01 14:05:00
-10.03,-4.5,-0.27,0.01,-0.02,0.0,0,2022-01-01 14:06:00
-10.03,-4.5,-0.27,0.01,-0.02,0.0,0,2022-01-01 14:07:00
-10.19,-4.37,-0.16,0.01,-0.01,0.0,0,2022-01-01 14:08:00
-10.19,-4.37,-0.16,0.01,-0.01,0.0,0,2022-01-01 14:09:00
-10.24,-4.36,-0.18,0.01,-0.01,0.0,0,2022-01-01 14:10:00
-10.24,-4.36,-0.18,0.01,-0.01,0.0,0,2022-01-01 14:11:00
-10.17,-4.44,-0.22,0.0,0.0,0.0,0,2022-01-01 14:12:00
-10.17,-4.44,-0.22,0.0,0.0,0.0,0,2022-01-01 14:13:00
-10.02,-4.44,0.13,0.0,0.0,0.0,0,2022-01-01 14:14:00
-10.08,-4.43,-0.13,0.02,-0.04,0.0,0,2022-01-01 14:15:00
-10.08,-4.43,-0.13,0.02,-0.04,0.0,0,2022-01-01 14:16:00
-10.22,-4.44,-0.53,0.03,-0.05,0.0,0,2022-01-01 14:17:00
-10.22,-4.44,-0.53,0.03,-0.05,0.0,0,2022-01-01 14:18:00
-10.17,-4.48,-0.57,0.01,0.0,0.0,0,2022-01-01 14:19:00
-10.17,-4.48,-0.57,0.01,0.0,0.0,0,2022-01-01 14:20:00
-10.08,-4.51,-0.2,-0.01,0.05,0.0,0,2022-01-01 14:21:00
-10.08,-4.51,-0.2,-0.01,0.05,0.0,0,2022-01-01 14:22:00
-10.06,-4.43,0.38,-0.01,0.05,-0.01,0,2022-01-01 14:23:00
-10.06,-4.43,0.38,-0.01,0.05,-0.01,0,2022-01-01 14:24:00
-10.15,-4.38,0.13,0.01,-0.01,0.0,0,2022-01-01 14:25:00
-10.15,-4.38,0.13,0.01,-0.01,0.0,0,2022-01-01 14:26:00
-10.22,-4.38,-0.32,0.03,-0.04,0.0,0,2022-01-01 14:27:00
-10.22,-4.38,-0.32,0.03,-0.04,0.0,0,2022-01-01 14:28:00
-10.11,-4.34,-0.07,0.0,0.03,0.0,0,2022-01-01 14:29:00
-10.15,-4.48,0.14,0.01,0.01,0.0,0,2022-01-01 14:30:00
-10.15,-4.48,0.14,0.01,0.01,0.0,0,2022-01-01 14:31:00
-10.16,-4.46,-0.18,0.02,-0.03,0.0,0,2022-01-01 14:32:00
-10.16,-4.46,-0.18,0.02,-0.03,0.0,0,2022-01-01 14:33:00
-10.06,-4.53,-0.59,0.01,-0.02,0.0,0,2022-01-01 14:34:00
-10.06,-4.53,-0.59,0.01,-0.02,0.0,0,2022-01-01 14:35:00
-10.16,-4.38,-0.13,0.0,0.03,0.0,0,2022-01-01 14:36:00
-10.16,-4.38,-0.13,0.0,0.03,0.0,0,2022-01-01 14:37:00
-10.16,-4.34,0.07,0.0,0.04,0.0,0,2022-01-01 14:38:00
-10.16,-4.34,0.07,0.0,0.04,0.0,0,2022-01-01 14:39:00
-10.11,-4.43,0.01,0.0,0.02,0.0,0,2022-01-01 14:40:00
-10.08,-4.45,-0.14,0.01,0.0,0.0,0,2022-01-01 14:41:00
-10.08,-4.45,-0.14,0.01,0.0,0.0,0,2022-01-01 14:42:00
-10.1,-4.45,-0.21,0.01,0.0,0.0,0,2022-01-01 14:43:00
-10.1,-4.45,-0.21,0.01,0.0,0.0,0,2022-01-01 14:44:00
-10.11,-4.49,-0.2,0.01,0.0,0.0,0,2022-01-01 14:45:00
-10.15,-4.42,-0.13,0.0,0.01,0.0,0,2022-01-01 14:46:00
-10.15,-4.42,-0.13,0.0,0.01,0.0,0,2022-01-01 14:47:00
-10.21,-4.34,-0.12,0.01,0.01,0.0,0,2022-01-01 14:48:00
-10.21,-4.34,-0.12,0.01,0.01,0.0,0,2022-01-01 14:49:00
-10.19,-4.4,-0.15,0.01,0.0,0.01,0,2022-01-01 14:50:00
-10.11,-4.48,-0.26,0.01,0.0,0.01,0,2022-01-01 14:51:00
-10.11,-4.48,-0.26,0.01,0.0,0.01,0,2022-01-01 14:52:00
-10.09,-4.43,-0.05,0.0,0.01,0.0,0,2022-01-01 14:53:00
-10.09,-4.43,-0.05,0.0,0.01,0.0,0,2022-01-01 14:54:00
-10.17,-4.28,-0.05,0.01,0.0,0.01,0,2022-01-01 14:55:00
-10.17,-4.28,-0.05,0.01,0.0,0.01,0,2022-01-01 14:56:00
-10.19,-4.43,-0.3,0.02,-0.01,0.01,0,2022-01-01 14:57:00
-10.19,-4.43,-0.3,0.02,-0.01,0.01,0,2022-01-01 14:58:00
-10.06,-4.58,-0.35,0.01,0.0,0.0,0,2022-01-01 14:59:00
-10.06,-4.58,-0.35,0.01,0.0,0.0,0,2022-01-01 15:00:00
-10.07,-4.41,0.07,0.0,0.02,0.0,0,2022-01-01 15:01:00
-10.13,-4.37,-0.08,0.02,-0.01,0.0,0,2022-01-01 15:02:00
-10.13,-4.37,-0.08,0.02,-0.01,0.0,0,2022-01-01 15:03:00
-10.19,-4.34,-0.28,0.04,-0.02,0.0,0,2022-01-01 15:04:00
-10.19,-4.34,-0.28,0.04,-0.02,0.0,0,2022-01-01 15:05:00
-10.06,-4.51,-0.32,0.02,0.0,0.0,0,2022-01-01 15:06:00
-10.06,-4.51,-0.32,0.02,0.0,0.0,0,2022-01-01 15:07:00
-10.19,-4.3,-0.06,0.01,0.02,0.0,0,2022-01-01 15:08:00
-10.19,-4.3,-0.06,0.01,0.02,0.0,0,2022-01-01 15:09:00
-10.19,-4.57,-0.04,0.01,0.02,0.01,0,2022-01-01 15:10:00
-10.19,-4.57,-0.04,0.01,0.02,0.01,0,2022-01-01 15:11:00
-10.1,-4.55,-0.02,0.01,0.0,0.0,0,2022-01-01 15:12:00
-10.03,-4.43,-0.14,0.02,-0.02,0.0,0,2022-01-01 15:13:00
-10.03,-4.43,-0.14,0.02,-0.02,0.0,0,2022-01-01 15:14:00
-10.08,-4.3,-0.4,0.02,-0.02,0.0,0,2022-01-01 15:15:00
-10.08,-4.3,-0.4,0.02,-0.02,0.0,0,2022-01-01 15:16:00
-10.19,-4.34,-0.31,0.01,0.0,0.0,0,2022-01-01 15:17:00
-10.19,-4.34,-0.31,0.01,0.0,0.0,0,2022-01-01 15:18:00
-10.13,-4.38,0.04,0.0,0.03,0.0,0,2022-01-01 15:19:00
-10.13,-4.38,0.04,0.0,0.03,0.0,0,2022-01-01 15:20:00
-10.09,-4.47,0.05,0.0,0.01,0.0,0,2022-01-01 15:21:00
-10.09,-4.47,0.05,0.0,0.01,0.0,0,2022-01-01 15:22:00
-10.08,-4.53,-0.24,0.0,-0.01,0.01,0,2022-01-01 15:23:00
-10.23,-4.38,-0.2,0.01,-0.01,0.01,0,2022-01-01 15:24:00
-10.23,-4.38,-0.2,0.01,-0.01,0.01,0,2022-01-01 15:25:00
-10.19,-4.38,-0.19,0.0,0.0,0.0,0,2022-01-01 15:26:00
-10.19,-4.38,-0.19,0.0,0.0,0.0,0,2022-01-01 15:27:00
-10.09,-4.42,-0.2,0.0,0.0,0.0,0,2022-01-01 15:28:00
-10.09,-4.42,-0.2,0.0,0.0,0.0,0,2022-01-01 15:29:00
-10.13,-4.45,-0.01,-0.01,0.01,0.0,0,2022-01-01 15:30:00
-10.13,-4.45,-0.01,-0.01,0.01,0.0,0,2022-01-01 15:31:00
-10.15,-4.38,-0.22,0.0,0.0,0.0,0,2022-01-01 15:32:00
-10.15,-4.38,-0.22,0.0,0.0,0.0,0,2022-01-01 15:33:00
-10.11,-4.32,-0.09,0.0,0.01,0.0,0,2022-01-01 15:34:00
-10.11,-4.34,-0.16,-0.01,0.02,0.0,0,2022-01-01 15:35:00
-10.11,-4.34,-0.16,-0.01,0.02,0.0,0,2022-01-01 15:36:00
-10.18,-4.5,0.15,0.0,0.03,0.0,0,2022-01-01 15:37:00
-10.18,-4.5,0.15,0.0,0.03,0.0,0,2022-01-01 15:38:00
-10.19,-4.44,-0.06,0.0,0.01,0.0,0,2022-01-01 15:39:00
-10.19,-4.44,-0.06,0.0,0.01,0.0,0,2022-01-01 15:40:00
-10.09,-4.34,-0.2,0.01,0.0,0.0,0,2022-01-01 15:41:00
-10.09,-4.34,-0.2,0.01,0.0,0.0,0,2022-01-01 15:42:00
-10.07,-4.33,0.06,0.02,0.0,0.0,0,2022-01-01 15:43:00
-10.07,-4.33,0.06,0.02,0.0,0.0,0,2022-01-01 15:44:00
-10.14,-4.4,-0.27,0.03,0.0,0.0,0,2022-01-01 15:45:00
-10.16,-4.54,-0.56,0.01,0.02,0.0,0,2022-01-01 15:46:00
-10.16,-4.54,-0.56,0.01,0.02,0.0,0,2022-01-01 15:47:00
-10.18,-4.41,-0.07,-0.01,0.07,-0.01,0,2022-01-01 15:48:00
-10.18,-4.41,-0.07,-0.01,0.07,-0.01,0,2022-01-01 15:49:00
-10.15,-4.51,0.35,0.0,0.06,-0.01,0,2022-01-01 15:50:00
-10.15,-4.51,0.35,0.0,0.06,-0.01,0,2022-01-01 15:51:00
-10.11,-4.49,-0.18,0.01,0.0,0.0,0,2022-01-01 15:52:00
-10.11,-4.49,-0.18,0.01,0.0,0.0,0,2022-01-01 15:53:00
-10.19,-4.46,-0.45,0.01,0.0,0.0,0,2022-01-01 15:54:00
-10.19,-4.46,-0.45,0.01,0.0,0.0,0,2022-01-01 15:55:00
-10.22,-4.47,-0.23,0.0,0.02,0.0,0,2022-01-01 15:56:00
-10.07,-4.38,-0.19,0.0,0.03,0.0,0,2022-01-01 15:57:00
-10.07,-4.38,-0.19,0.0,0.03,0.0,0,2022-01-01 15:58:00
-10.09,-4.34,-0.13,0.0,0.01,0.01,0,2022-01-01 15:59:00
-10.09,-4.34,-0.13,0.0,0.01,0.01,0,2022-01-01 16:00:00
-10.15,-4.45,-0.1,0.01,0.0,0.01,0,2022-01-01 16:01:00
-10.15,-4.45,-0.1,0.01,0.0,0.01,0,2022-01-01 16:02:00
-10.13,-4.5,-0.26,0.01,-0.01,0.0,0,2022-01-01 16:03:00
-10.13,-4.5,-0.26,0.01,-0.01,0.0,0,2022-01-01 16:04:00
-10.1,-4.5,-0.16,0.0,0.0,0.0,0,2022-01-01 16:05:00
-10.1,-4.5,-0.16,0.0,0.0,0.0,0,2022-01-01 16:06:00
-10.17,-4.34,-0.18,0.0,0.01,0.0,0,2022-01-01 16:07:00
-10.16,-4.34,-0.04,0.0,0.01,0.0,0,2022-01-01 16:08:00
-10.16,-4.34,-0.04,0.0,0.01,0.0,0,2022-01-01 16:09:00
-10.08,-4.47,0.01,0.01,0.0,0.0,0,2022-01-01 16:10:00
-10.08,-4.47,0.01,0.01,0.0,0.0,0,2022-01-01 16:11:00
-10.11,-4.45,-0.12,0.01,-0.01,0.0,0,2022-01-01 16:12:00
-10.11,-4.45,-0.12,0.01,-0.01,0.0,0,2022-01-01 16:13:00
-10.24,-4.36,-0.24,0.01,-0.01,0.0,0,2022-01-01 16:14:00
-10.24,-4.36,-0.24,0.01,-0.01,0.0,0,2022-01-01 16:15:00
-10.15,-4.41,-0.3,0.0,0.0,0.0,0,2022-01-01 16:16:00
-10.15,-4.41,-0.3,0.0,0.0,0.0,0,2022-01-01 16:17:00
-10.08,-4.51,0.04,0.0,0.02,0.0,0,2022-01-01 16:18:00
-10.11,-4.38,-0.03,0.0,0.01,0.0,0,2022-01-01 16:19:00
-10.11,-4.38,-0.03,0.0,0.01,0.0,0,2022-01-01 16:20:00
-10.17,-4.28,-0.23,0.01,0.0,0.01,0,2022-01-01 16:21:00
-10.17,-4.28,-0.23,0.01,0.0,0.01,0,2022-01-01 16:22:00
-10.15,-4.38,-0.24,0.01,0.01,0.0,0,2022-01-01 16:23:00
-10.15,-4.38,-0.24,0.01,0.01,0.0,0,2022-01-01 16:24:00
-10.07,-4.37,0.06,0.0,0.03,0.0,0,2022-01-01 16:25:00
-10.07,-4.37,0.06,0.0,0.03,0.0,0,2022-01-01 16:26:00
-10.05,-4.49,-0.17,0.01,0.0,0.0,0,2022-01-01 16:27:00
-10.05,-4.49,-0.17,0.01,0.0,0.0,0,2022-01-01 16:28:00
-10.19,-4.38,-0.43,0.01,0.01,0.0,0,2022-01-01 16:29:00
-10.24,-4.53,-0.28,0.0,0.04,0.0,0,2022-01-01 16:30:00
-10.24,-4.53,-0.28,0.0,0.04,0.0,0,2022-01-01 16:31:00
-10.11,-4.53,0.15,0.0,0.04,0.0,0,2022-01-01 16:32:00
-10.11,-4.53,0.15,0.0,0.04,0.0,0,2022-01-01 16:33:00
-10.1,-4.44,0.11,0.01,0.0,0.0,0,2022-01-01 16:34:00
